step,t,x,y,z,vx,vy,vz,X_inertial,Y_inertial,Jacobi_C,Jacobi_Drift
9360,9.360000,-2.66318138,-0.82697432,0.01610965,-0.96962886,2.09540993,0.00234718,2.71112799,0.65284502,3.1754207996,4.6458e-09
9361,9.361000,-2.66415018,-0.82487833,0.01611200,-0.96797743,2.09655989,0.00234643,2.71130703,0.65340235,3.1754207996,4.6458e-09
9362,9.362000,-2.66511733,-0.82278120,0.01611435,-0.96632466,2.09770853,0.00234569,2.71148595,0.65395966,3.1754207996,4.6458e-09
9363,9.363000,-2.66608283,-0.82068292,0.01611669,-0.96467056,2.09885586,0.00234494,2.71166475,0.65451693,3.1754207996,4.6458e-09
9364,9.364000,-2.66704667,-0.81858349,0.01611904,-0.96301513,2.10000186,0.00234419,2.71184342,0.65507417,3.1754207996,4.6458e-09
9365,9.365000,-2.66800886,-0.81648291,0.01612138,-0.96135837,2.10114655,0.00234345,2.71202196,0.65563138,3.1754207996,4.6458e-09
9366,9.366000,-2.66896939,-0.81438120,0.01612372,-0.95970027,2.10228990,0.00234270,2.71220038,0.65618856,3.1754207996,4.6458e-09
9367,9.367000,-2.66992826,-0.81227833,0.01612606,-0.95804085,2.10343194,0.00234196,2.71237868,0.65674570,3.1754207996,4.6458e-09
9368,9.368000,-2.67088547,-0.81017433,0.01612841,-0.95638009,2.10457265,0.00234121,2.71255685,0.65730282,3.1754207996,4.6458e-09
9369,9.369000,-2.67184102,-0.80806919,0.01613075,-0.95471801,2.10571203,0.00234047,2.71273489,0.65785991,3.1754207996,4.6458e-09
9370,9.370000,-2.67279491,-0.80596291,0.01613309,-0.95305460,2.10685008,0.00233972,2.71291281,0.65841697,3.1754207996,4.6458e-09
9371,9.371000,-2.67374713,-0.80385549,0.01613543,-0.95138987,2.10798680,0.00233897,2.71309061,0.65897400,3.1754207996,4.6458e-09
9372,9.372000,-2.67469769,-0.80174694,0.01613777,-0.94972381,2.10912219,0.00233823,2.71326827,0.65953099,3.1754207996,4.6458e-09
9373,9.373000,-2.67564658,-0.79963725,0.01614010,-0.94805643,2.11025624,0.00233748,2.71344582,0.66008796,3.1754207996,4.6458e-09
9374,9.374000,-2.67659380,-0.79752642,0.01614244,-0.94638772,2.11138896,0.00233674,2.71362324,0.66064490,3.1754207996,4.6458e-09
9375,9.375000,-2.67753935,-0.79541447,0.01614478,-0.94471769,2.11252034,0.00233599,2.71380053,0.66120180,3.1754207996,4.6458e-09
9376,9.376000,-2.67848323,-0.79330138,0.01614711,-0.94304635,2.11365039,0.00233525,2.71397770,0.66175868,3.1754207996,4.6458e-09
9377,9.377000,-2.67942544,-0.79118717,0.01614945,-0.94137368,2.11477909,0.00233450,2.71415475,0.66231552,3.1754207996,4.6458e-09
9378,9.378000,-2.68036598,-0.78907183,0.01615178,-0.93969970,2.11590646,0.00233376,2.71433167,0.66287233,3.1754207996,4.6458e-09
9379,9.379000,-2.68130484,-0.78695536,0.01615411,-0.93802440,2.11703248,0.00233302,2.71450846,0.66342912,3.1754207996,4.6458e-09
9380,9.380000,-2.68224203,-0.78483776,0.01615645,-0.93634778,2.11815715,0.00233227,2.71468513,0.66398587,3.1754207996,4.6458e-09
9381,9.381000,-2.68317754,-0.78271904,0.01615878,-0.93466985,2.11928048,0.00233153,2.71486168,0.66454259,3.1754207996,4.6458e-09
9382,9.382000,-2.68411137,-0.78059920,0.01616111,-0.93299061,2.12040247,0.00233078,2.71503810,0.66509928,3.1754207996,4.6458e-09
9383,9.383000,-2.68504352,-0.77847824,0.01616344,-0.93131005,2.12152310,0.00233004,2.71521440,0.66565595,3.1754207996,4.6458e-09
9384,9.384000,-2.68597399,-0.77635615,0.01616577,-0.92962818,2.12264239,0.00232930,2.71539057,0.66621258,3.1754207996,4.6458e-09
9385,9.385000,-2.68690278,-0.77423295,0.01616810,-0.92794500,2.12376032,0.00232855,2.71556662,0.66676917,3.1754207996,4.6458e-09
9386,9.386000,-2.68782988,-0.77210863,0.01617043,-0.92626051,2.12487690,0.00232781,2.71574254,0.66732574,3.1754207996,4.6458e-09
9387,9.387000,-2.68875530,-0.76998320,0.01617275,-0.92457472,2.12599212,0.00232707,2.71591834,0.66788228,3.1754207996,4.6458e-09
9388,9.388000,-2.68967903,-0.76785665,0.01617508,-0.92288761,2.12710599,0.00232632,2.71609401,0.66843879,3.1754207996,4.6458e-09
9389,9.389000,-2.69060107,-0.76572899,0.01617741,-0.92119920,2.12821850,0.00232558,2.71626956,0.66899527,3.1754207996,4.6458e-09
9390,9.390000,-2.69152142,-0.76360021,0.01617973,-0.91950949,2.12932966,0.00232484,2.71644499,0.66955171,3.1754207996,4.6458e-09
9391,9.391000,-2.69244009,-0.76147033,0.01618206,-0.91781847,2.13043945,0.00232410,2.71662029,0.67010813,3.1754207996,4.6458e-09
9392,9.392000,-2.69335706,-0.75933934,0.01618438,-0.91612615,2.13154788,0.00232335,2.71679546,0.67066451,3.1754207996,4.6458e-09
9393,9.393000,-2.69427234,-0.75720723,0.01618670,-0.91443253,2.13265495,0.00232261,2.71697052,0.67122087,3.1754207996,4.6458e-09
9394,9.394000,-2.69518593,-0.75507403,0.01618903,-0.91273761,2.13376065,0.00232187,2.71714544,0.67177719,3.1754207996,4.6458e-09
9395,9.395000,-2.69609782,-0.75293971,0.01619135,-0.91104138,2.13486498,0.00232113,2.71732025,0.67233348,3.1754207996,4.6458e-09
9396,9.396000,-2.69700801,-0.75080430,0.01619367,-0.90934386,2.13596795,0.00232038,2.71749493,0.67288974,3.1754207996,4.6458e-09
9397,9.397000,-2.69791650,-0.74866778,0.01619599,-0.90764505,2.13706955,0.00231964,2.71766948,0.67344597,3.1754207996,4.6458e-09
9398,9.398000,-2.69882330,-0.74653016,0.01619831,-0.90594494,2.13816978,0.00231890,2.71784391,0.67400217,3.1754207996,4.6458e-09
9399,9.399000,-2.69972839,-0.74439144,0.01620063,-0.90424353,2.13926863,0.00231816,2.71801822,0.67455834,3.1754207996,4.6458e-09
9400,9.400000,-2.70063178,-0.74225162,0.01620294,-0.90254083,2.14036611,0.00231742,2.71819240,0.67511448,3.1754207996,4.6458e-09
9401,9.401000,-2.70153347,-0.74011071,0.01620526,-0.90083683,2.14146222,0.00231668,2.71836646,0.67567059,3.1754207996,4.6458e-09
9402,9.402000,-2.70243346,-0.73796870,0.01620758,-0.89913155,2.14255695,0.00231593,2.71854040,0.67622666,3.1754207996,4.6458e-09
9403,9.403000,-2.70333174,-0.73582559,0.01620989,-0.89742497,2.14365030,0.00231519,2.71871421,0.67678271,3.1754207996,4.6458e-09
9404,9.404000,-2.70422831,-0.73368140,0.01621221,-0.89571711,2.14474227,0.00231445,2.71888790,0.67733872,3.1754207996,4.6458e-09
9405,9.405000,-2.70512317,-0.73153611,0.01621452,-0.89400796,2.14583286,0.00231371,2.71906146,0.67789471,3.1754207996,4.6458e-09
9406,9.406000,-2.70601632,-0.72938973,0.01621683,-0.89229752,2.14692207,0.00231297,2.71923490,0.67845066,3.1754207996,4.6458e-09
9407,9.407000,-2.70690776,-0.72724227,0.01621915,-0.89058579,2.14800989,0.00231223,2.71940821,0.67900658,3.1754207996,4.6458e-09
9408,9.408000,-2.70779749,-0.72509371,0.01622146,-0.88887278,2.14909633,0.00231149,2.71958140,0.67956247,3.1754207996,4.6458e-09
9409,9.409000,-2.70868551,-0.72294407,0.01622377,-0.88715849,2.15018138,0.00231075,2.71975447,0.68011833,3.1754207996,4.6458e-09
9410,9.410000,-2.70957181,-0.72079335,0.01622608,-0.88544292,2.15126504,0.00231001,2.71992741,0.68067416,3.1754207996,4.6458e-09
9411,9.411000,-2.71045640,-0.71864154,0.01622839,-0.88372606,2.15234732,0.00230927,2.72010024,0.68122995,3.1754207996,4.6458e-09
9412,9.412000,-2.71133926,-0.71648866,0.01623070,-0.88200793,2.15342820,0.00230853,2.72027293,0.68178572,3.1754207996,4.6458e-09
9413,9.413000,-2.71222041,-0.71433469,0.01623301,-0.88028851,2.15450769,0.00230779,2.72044550,0.68234145,3.1754207996,4.6458e-09
9414,9.414000,-2.71309984,-0.71217964,0.01623532,-0.87856782,2.15558578,0.00230705,2.72061795,0.68289716,3.1754207996,4.6458e-09
9415,9.415000,-2.71397755,-0.71002352,0.01623762,-0.87684585,2.15666248,0.00230631,2.72079028,0.68345283,3.1754207996,4.6458e-09
9416,9.416000,-2.71485353,-0.70786632,0.01623993,-0.87512261,2.15773778,0.00230557,2.72096248,0.68400847,3.1754207996,4.6458e-09
9417,9.417000,-2.71572779,-0.70570804,0.01624223,-0.87339809,2.15881168,0.00230483,2.72113456,0.68456408,3.1754207996,4.6458e-09
9418,9.418000,-2.71660033,-0.70354869,0.01624454,-0.87167230,2.15988419,0.00230409,2.72130651,0.68511966,3.1754207996,4.6458e-09
9419,9.419000,-2.71747113,-0.70138827,0.01624684,-0.86994523,2.16095529,0.00230335,2.72147835,0.68567521,3.1754207996,4.6458e-09
9420,9.420000,-2.71834022,-0.69922678,0.01624914,-0.86821690,2.16202499,0.00230262,2.72165005,0.68623073,3.1754207996,4.6458e-09
9421,9.421000,-2.71920757,-0.69706422,0.01625145,-0.86648730,2.16309328,0.00230188,2.72182164,0.68678621,3.1754207996,4.6458e-09
9422,9.422000,-2.72007319,-0.69490060,0.01625375,-0.86475642,2.16416017,0.00230114,2.72199310,0.68734167,3.1754207996,4.6458e-09
9423,9.423000,-2.72093708,-0.69273590,0.01625605,-0.86302428,2.16522565,0.00230040,2.72216444,0.68789709,3.1754207996,4.6458e-09
9424,9.424000,-2.72179924,-0.69057015,0.01625835,-0.86129088,2.16628972,0.00229966,2.72233565,0.68845248,3.1754207996,4.6458e-09
9425,9.425000,-2.72265966,-0.68840333,0.01626065,-0.85955621,2.16735238,0.00229892,2.72250674,0.68900785,3.1754207996,4.6458e-09
9426,9.426000,-2.72351835,-0.68623544,0.01626295,-0.85782027,2.16841363,0.00229819,2.72267771,0.68956318,3.1754207996,4.6458e-09
9427,9.427000,-2.72437530,-0.68406650,0.01626524,-0.85608308,2.16947347,0.00229745,2.72284855,0.69011847,3.1754207996,4.6458e-09
9428,9.428000,-2.72523052,-0.68189650,0.01626754,-0.85434462,2.17053189,0.00229671,2.72301928,0.69067374,3.1754207996,4.6458e-09
9429,9.429000,-2.72608399,-0.67972544,0.01626984,-0.85260490,2.17158890,0.00229597,2.72318987,0.69122898,3.1754207996,4.6457e-09
9430,9.430000,-2.72693573,-0.67755332,0.01627213,-0.85086393,2.17264449,0.00229523,2.72336035,0.69178418,3.1754207996,4.6458e-09
9431,9.431000,-2.72778572,-0.67538015,0.01627443,-0.84912169,2.17369866,0.00229450,2.72353070,0.69233935,3.1754207996,4.6458e-09
9432,9.432000,-2.72863397,-0.67320592,0.01627672,-0.84737820,2.17475141,0.00229376,2.72370093,0.69289450,3.1754207996,4.6458e-09
9433,9.433000,-2.72948047,-0.67103064,0.01627902,-0.84563345,2.17580273,0.00229302,2.72387104,0.69344961,3.1754207996,4.6457e-09
9434,9.434000,-2.73032523,-0.66885432,0.01628131,-0.84388745,2.17685264,0.00229229,2.72404102,0.69400468,3.1754207996,4.6457e-09
9435,9.435000,-2.73116825,-0.66667694,0.01628360,-0.84214020,2.17790112,0.00229155,2.72421088,0.69455973,3.1754207996,4.6457e-09
9436,9.436000,-2.73200951,-0.66449851,0.01628589,-0.84039169,2.17894817,0.00229081,2.72438062,0.69511475,3.1754207996,4.6457e-09
9437,9.437000,-2.73284903,-0.66231904,0.01628818,-0.83864193,2.17999380,0.00229008,2.72455023,0.69566973,3.1754207996,4.6457e-09
9438,9.438000,-2.73368680,-0.66013853,0.01629047,-0.83689093,2.18103800,0.00228934,2.72471972,0.69622469,3.1754207996,4.6457e-09
9439,9.439000,-2.73452281,-0.65795697,0.01629276,-0.83513867,2.18208076,0.00228860,2.72488909,0.69677961,3.1754207996,4.6457e-09
9440,9.440000,-2.73535708,-0.65577437,0.01629505,-0.83338517,2.18312210,0.00228787,2.72505834,0.69733450,3.1754207996,4.6457e-09
9441,9.441000,-2.73618958,-0.65359072,0.01629734,-0.83163042,2.18416200,0.00228713,2.72522746,0.69788936,3.1754207996,4.6457e-09
9442,9.442000,-2.73702034,-0.65140604,0.01629962,-0.82987443,2.18520047,0.00228640,2.72539646,0.69844418,3.1754207996,4.6457e-09
9443,9.443000,-2.73784933,-0.64922032,0.01630191,-0.82811719,2.18623750,0.00228566,2.72556534,0.69899898,3.1754207996,4.6458e-09
9444,9.444000,-2.73867657,-0.64703357,0.01630419,-0.82635871,2.18727309,0.00228492,2.72573409,0.69955374,3.1754207996,4.6457e-09
9445,9.445000,-2.73950205,-0.64484578,0.01630648,-0.82459899,2.18830725,0.00228419,2.72590273,0.70010848,3.1754207996,4.6457e-09
9446,9.446000,-2.74032577,-0.64265695,0.01630876,-0.82283803,2.18933996,0.00228345,2.72607124,0.70066318,3.1754207996,4.6457e-09
9447,9.447000,-2.74114772,-0.64046710,0.01631105,-0.82107583,2.19037123,0.00228272,2.72623962,0.70121785,3.1754207996,4.6457e-09
9448,9.448000,-2.74196792,-0.63827621,0.01631333,-0.81931239,2.19140106,0.00228198,2.72640789,0.70177248,3.1754207996,4.6457e-09
9449,9.449000,-2.74278635,-0.63608430,0.01631561,-0.81754772,2.19242945,0.00228125,2.72657603,0.70232709,3.1754207996,4.6457e-09
9450,9.450000,-2.74360301,-0.63389135,0.01631789,-0.81578181,2.19345639,0.00228051,2.72674405,0.70288167,3.1754207996,4.6457e-09
9451,9.451000,-2.74441791,-0.63169738,0.01632017,-0.81401467,2.19448188,0.00227978,2.72691195,0.70343621,3.1754207996,4.6457e-09
9452,9.452000,-2.74523104,-0.62950239,0.01632245,-0.81224630,2.19550592,0.00227904,2.72707972,0.70399072,3.1754207996,4.6457e-09
9453,9.453000,-2.74604240,-0.62730637,0.01632473,-0.81047669,2.19652851,0.00227831,2.72724737,0.70454520,3.1754207996,4.6457e-09
9454,9.454000,-2.74685200,-0.62510933,0.01632701,-0.80870585,2.19754965,0.00227757,2.72741490,0.70509965,3.1754207996,4.6457e-09
9455,9.455000,-2.74765982,-0.62291127,0.01632928,-0.80693379,2.19856934,0.00227684,2.72758231,0.70565406,3.1754207996,4.6457e-09
9456,9.456000,-2.74846586,-0.62071220,0.01633156,-0.80516049,2.19958757,0.00227611,2.72774960,0.70620845,3.1754207996,4.6457e-09
9457,9.457000,-2.74927014,-0.61851210,0.01633384,-0.80338597,2.20060435,0.00227537,2.72791676,0.70676280,3.1754207996,4.6457e-09
9458,9.458000,-2.75007263,-0.61631099,0.01633611,-0.80161023,2.20161967,0.00227464,2.72808380,0.70731712,3.1754207996,4.6457e-09
9459,9.459000,-2.75087336,-0.61410886,0.01633839,-0.79983325,2.20263353,0.00227391,2.72825072,0.70787141,3.1754207996,4.6457e-09
9460,9.460000,-2.75167230,-0.61190572,0.01634066,-0.79805506,2.20364593,0.00227317,2.72841751,0.70842567,3.1754207996,4.6457e-09
9461,9.461000,-2.75246947,-0.60970157,0.01634293,-0.79627565,2.20465686,0.00227244,2.72858419,0.70897990,3.1754207996,4.6457e-09
9462,9.462000,-2.75326485,-0.60749641,0.01634520,-0.79449501,2.20566634,0.00227171,2.72875074,0.70953409,3.1754207996,4.6457e-09
9463,9.463000,-2.75405846,-0.60529024,0.01634748,-0.79271316,2.20667435,0.00227097,2.72891717,0.71008825,3.1754207996,4.6457e-09
9464,9.464000,-2.75485028,-0.60308306,0.01634975,-0.79093008,2.20768090,0.00227024,2.72908348,0.71064238,3.1754207996,4.6457e-09
9465,9.465000,-2.75564031,-0.60087488,0.01635202,-0.78914579,2.20868597,0.00226951,2.72924966,0.71119648,3.1754207996,4.6457e-09
9466,9.466000,-2.75642857,-0.59866569,0.01635428,-0.78736029,2.20968958,0.00226877,2.72941573,0.71175055,3.1754207996,4.6457e-09
9467,9.467000,-2.75721504,-0.59645550,0.01635655,-0.78557357,2.21069172,0.00226804,2.72958167,0.71230458,3.1754207996,4.6457e-09
9468,9.468000,-2.75799971,-0.59424431,0.01635882,-0.78378563,2.21169239,0.00226731,2.72974749,0.71285858,3.1754207996,4.6458e-09
9469,9.469000,-2.75878261,-0.59203211,0.01636109,-0.78199649,2.21269158,0.00226658,2.72991319,0.71341256,3.1754207996,4.6458e-09
9470,9.470000,-2.75956371,-0.58981892,0.01636335,-0.78020613,2.21368930,0.00226584,2.73007876,0.71396649,3.1754207996,4.6458e-09
9471,9.471000,-2.76034302,-0.58760474,0.01636562,-0.77841457,2.21468555,0.00226511,2.73024422,0.71452040,3.1754207996,4.6457e-09
9472,9.472000,-2.76112054,-0.58538955,0.01636788,-0.77662179,2.21568032,0.00226438,2.73040955,0.71507428,3.1754207996,4.6457e-09
9473,9.473000,-2.76189626,-0.58317338,0.01637015,-0.77482781,2.21667360,0.00226365,2.73057476,0.71562812,3.1754207996,4.6457e-09
9474,9.474000,-2.76267019,-0.58095621,0.01637241,-0.77303263,2.21766541,0.00226292,2.73073985,0.71618193,3.1754207996,4.6457e-09
9475,9.475000,-2.76344233,-0.57873804,0.01637467,-0.77123624,2.21865574,0.00226219,2.73090482,0.71673571,3.1754207996,4.6457e-09
9476,9.476000,-2.76421266,-0.57651889,0.01637694,-0.76943864,2.21964459,0.00226145,2.73106967,0.71728946,3.1754207996,4.6457e-09
9477,9.477000,-2.76498120,-0.57429876,0.01637920,-0.76763985,2.22063195,0.00226072,2.73123439,0.71784317,3.1754207996,4.6457e-09
9478,9.478000,-2.76574794,-0.57207763,0.01638146,-0.76583985,2.22161782,0.00225999,2.73139899,0.71839686,3.1754207996,4.6457e-09
9479,9.479000,-2.76651288,-0.56985552,0.01638372,-0.76403866,2.22260221,0.00225926,2.73156347,0.71895051,3.1754207996,4.6457e-09
9480,9.480000,-2.76727602,-0.56763243,0.01638598,-0.76223626,2.22358511,0.00225853,2.73172783,0.71950413,3.1754207996,4.6457e-09
9481,9.481000,-2.76803735,-0.56540835,0.01638823,-0.76043267,2.22456652,0.00225780,2.73189207,0.72005771,3.1754207996,4.6457e-09
9482,9.482000,-2.76879688,-0.56318329,0.01639049,-0.75862788,2.22554644,0.00225707,2.73205619,0.72061127,3.1754207996,4.6457e-09
9483,9.483000,-2.76955461,-0.56095726,0.01639275,-0.75682190,2.22652487,0.00225634,2.73222018,0.72116479,3.1754207996,4.6457e-09
9484,9.484000,-2.77031053,-0.55873025,0.01639500,-0.75501473,2.22750181,0.00225561,2.73238406,0.72171828,3.1754207996,4.6457e-09
9485,9.485000,-2.77106464,-0.55650226,0.01639726,-0.75320636,2.22847725,0.00225488,2.73254781,0.72227174,3.1754207996,4.6457e-09
9486,9.486000,-2.77181694,-0.55427329,0.01639951,-0.75139680,2.22945119,0.00225415,2.73271144,0.72282517,3.1754207996,4.6457e-09
9487,9.487000,-2.77256743,-0.55204335,0.01640177,-0.74958606,2.23042363,0.00225342,2.73287495,0.72337856,3.1754207996,4.6457e-09
9488,9.488000,-2.77331611,-0.54981244,0.01640402,-0.74777412,2.23139458,0.00225269,2.73303834,0.72393192,3.1754207996,4.6457e-09
9489,9.489000,-2.77406298,-0.54758057,0.01640627,-0.74596100,2.23236402,0.00225196,2.73320160,0.72448525,3.1754207996,4.6457e-09
9490,9.490000,-2.77480803,-0.54534772,0.01640852,-0.74414670,2.23333196,0.00225123,2.73336475,0.72503855,3.1754207996,4.6457e-09
9491,9.491000,-2.77555127,-0.54311390,0.01641078,-0.74233120,2.23429840,0.00225050,2.73352777,0.72559182,3.1754207996,4.6457e-09
9492,9.492000,-2.77629270,-0.54087912,0.01641303,-0.74051453,2.23526334,0.00224977,2.73369068,0.72614505,3.1754207996,4.6457e-09
9493,9.493000,-2.77703230,-0.53864338,0.01641528,-0.73869667,2.23622676,0.00224904,2.73385346,0.72669825,3.1754207996,4.6457e-09
9494,9.494000,-2.77777009,-0.53640667,0.01641752,-0.73687764,2.23718868,0.00224831,2.73401612,0.72725142,3.1754207996,4.6457e-09
9495,9.495000,-2.77850606,-0.53416900,0.01641977,-0.73505742,2.23814910,0.00224758,2.73417866,0.72780456,3.1754207996,4.6457e-09
9496,9.496000,-2.77924020,-0.53193037,0.01642202,-0.73323603,2.23910800,0.00224685,2.73434108,0.72835766,3.1754207996,4.6457e-09
9497,9.497000,-2.77997253,-0.52969078,0.01642427,-0.73141346,2.24006539,0.00224612,2.73450338,0.72891073,3.1754207996,4.6457e-09
9498,9.498000,-2.78070303,-0.52745024,0.01642651,-0.72958971,2.24102126,0.00224540,2.73466556,0.72946377,3.1754207996,4.6457e-09
9499,9.499000,-2.78143171,-0.52520874,0.01642876,-0.72776479,2.24197562,0.00224467,2.73482761,0.73001678,3.1754207996,4.6457e-09
9500,9.500000,-2.78215856,-0.52296629,0.01643100,-0.72593870,2.24292847,0.00224394,2.73498955,0.73056976,3.1754207996,4.6457e-09
9501,9.501000,-2.78288358,-0.52072288,0.01643324,-0.72411144,2.24387980,0.00224321,2.73515136,0.73112270,3.1754207996,4.6457e-09
9502,9.502000,-2.78360678,-0.51847853,0.01643549,-0.72228300,2.24482961,0.00224248,2.73531305,0.73167561,3.1754207996,4.6457e-09
9503,9.503000,-2.78432815,-0.51623323,0.01643773,-0.72045340,2.24577790,0.00224176,2.73547463,0.73222849,3.1754207996,4.6457e-09
9504,9.504000,-2.78504769,-0.51398697,0.01643997,-0.71862263,2.24672467,0.00224103,2.73563608,0.73278133,3.1754207996,4.6457e-09
9505,9.505000,-2.78576539,-0.51173978,0.01644221,-0.71679069,2.24766991,0.00224030,2.73579741,0.73333414,3.1754207996,4.6457e-09
9506,9.506000,-2.78648127,-0.50949164,0.01644445,-0.71495759,2.24861364,0.00223957,2.73595862,0.73388693,3.1754207996,4.6457e-09
9507,9.507000,-2.78719531,-0.50724255,0.01644669,-0.71312332,2.24955583,0.00223885,2.73611971,0.73443967,3.1754207996,4.6457e-09
9508,9.508000,-2.78790751,-0.50499252,0.01644893,-0.71128789,2.25049651,0.00223812,2.73628068,0.73499239,3.1754207996,4.6457e-09
9509,9.509000,-2.78861788,-0.50274156,0.01645117,-0.70945131,2.25143565,0.00223739,2.73644153,0.73554507,3.1754207996,4.6457e-09
9510,9.510000,-2.78932642,-0.50048965,0.01645340,-0.70761356,2.25237326,0.00223666,2.73660225,0.73609772,3.1754207996,4.6457e-09
9511,9.511000,-2.79003311,-0.49823681,0.01645564,-0.70577465,2.25330934,0.00223594,2.73676286,0.73665034,3.1754207996,4.6457e-09
9512,9.512000,-2.79073797,-0.49598304,0.01645788,-0.70393458,2.25424389,0.00223521,2.73692335,0.73720293,3.1754207996,4.6457e-09
9513,9.513000,-2.79144098,-0.49372832,0.01646011,-0.70209336,2.25517691,0.00223448,2.73708371,0.73775548,3.1754207996,4.6457e-09
9514,9.514000,-2.79214215,-0.49147268,0.01646234,-0.70025099,2.25610839,0.00223376,2.73724396,0.73830800,3.1754207996,4.6457e-09
9515,9.515000,-2.79284148,-0.48921611,0.01646458,-0.69840746,2.25703834,0.00223303,2.73740408,0.73886049,3.1754207996,4.6457e-09
9516,9.516000,-2.79353897,-0.48695861,0.01646681,-0.69656278,2.25796675,0.00223231,2.73756409,0.73941295,3.1754207996,4.6457e-09
9517,9.517000,-2.79423461,-0.48470018,0.01646904,-0.69471694,2.25889361,0.00223158,2.73772397,0.73996537,3.1754207996,4.6457e-09
9518,9.518000,-2.79492840,-0.48244082,0.01647127,-0.69286996,2.25981894,0.00223085,2.73788374,0.74051776,3.1754207996,4.6457e-09
